연월,일,시군구,법정동,번지,지목,용도지역,도로조건,계약면적_m2,거래금액_만원,지분구분,해제일,거래유형,중개사소재지,지구포함
201910,11,경기도 시흥시,조남동,1**,대,제1종일반주거지역,8m미만,389.00,100000,,-,-,-,0
201910,11,경기도 시흥시,금이동,산1**,임야,개발제한구역,-,330.00,3800,지분,-,-,-,1
201910,11,경기도 시흥시,미산동,산4*,임야,개발제한구역,-,198.34,2574,지분,-,-,-,0
201910,11,경기도 시흥시,산현동,산6*,임야,개발제한구역,8m미만,99.17,1170,지분,-,-,-,0
201910,11,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,99.00,1173,지분,-,-,-,0
201910,11,경기도 시흥시,능곡동,산1*,임야,개발제한구역,-,528.92,7840,지분,-,-,-,0
201910,11,경기도 시흥시,장곡동,산5*,임야,개발제한구역,-,99.18,1170,지분,-,-,-,0
201910,10,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,87.00,3261,지분,-,-,-,0
201910,10,경기도 시흥시,능곡동,산1*,임야,개발제한구역,-,139.00,664,지분,-,-,-,0
201910,10,경기도 시흥시,포동,산6*,임야,개발제한구역,-,33.00,520,지분,-,-,-,0
201910,10,경기도 시흥시,계수동,4**,임야,개발제한구역,8m미만,160.60,2330,지분,-,-,-,0
201910,10,경기도 시흥시,계수동,3**,임야,개발제한구역,8m미만,399.85,4670,지분,-,-,-,0
201910,10,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,66.00,2509,지분,-,-,-,0
201910,10,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,33.00,1254,지분,-,-,-,0
201910,10,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,50.00,1867,지분,-,-,-,0
201910,10,경기도 시흥시,조남동,1**,전,개발제한구역,8m미만,136.00,12300,,-,-,-,0
201910,10,경기도 시흥시,조남동,산1**,임야,개발제한구역,8m미만,331.00,3400,지분,-,-,-,0
201910,10,경기도 시흥시,군자동,산8*,임야,개발제한구역,-,330.00,2861,지분,-,-,-,0
201910,10,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,397.00,4788,지분,-,-,-,0
201910,08,경기도 시흥시,화정동,6**,임야,개발제한구역,-,2314.00,16100,지분,-,-,-,0
201910,08,경기도 시흥시,장곡동,산4*,임야,개발제한구역,-,264.46,10320,지분,-,-,-,0
201910,08,경기도 시흥시,신천동,6**,전,개발제한구역,8m미만,585.00,20000,,-,-,-,0
201910,08,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,330.00,3910,지분,-,-,-,0
201910,08,경기도 시흥시,능곡동,산2*,임야,자연녹지지역,-,82.00,1030,지분,-,-,-,0
201910,08,경기도 시흥시,도창동,2**,답,개발제한구역,8m미만,46.00,2646,지분,-,-,-,0
201910,08,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,198.00,2346,지분,-,-,-,0
201910,08,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,99.00,3734,지분,-,-,-,0
201910,08,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,66.00,2489,지분,-,-,-,0
201910,07,경기도 시흥시,조남동,산1**,임야,개발제한구역,8m미만,165.00,1700,지분,-,-,-,0
201910,07,경기도 시흥시,월곶동,4**,도로,제1종일반주거지역,8m미만,15.00,506,,-,-,-,0
201910,07,경기도 시흥시,월곶동,4**,도로,제1종일반주거지역,8m미만,28.00,945,,-,-,-,0
201910,07,경기도 시흥시,안현동,산3*,임야,개발제한구역,8m미만,331.00,4247,지분,-,-,-,0
201910,07,경기도 시흥시,산현동,산6*,임야,개발제한구역,8m미만,99.17,311,지분,-,-,-,0
201910,07,경기도 시흥시,계수동,산1**,임야,개발제한구역,-,172.00,5096,지분,-,-,-,0
201910,07,경기도 시흥시,대야동,4**,대,제2종일반주거지역,25m미만,19.96,17649,,-,-,-,0
201910,07,경기도 시흥시,대야동,*,임야,자연녹지지역,8m미만,568.00,29700,,-,-,-,0
201910,07,경기도 시흥시,대야동,*,전,개발제한구역,8m미만,952.00,57900,,-,-,-,0
201910,07,경기도 시흥시,대야동,*,전,개발제한구역,12m미만,458.00,31400,,-,-,-,0
201910,07,경기도 시흥시,죽율동,6**,임야,개발제한구역,25m미만,159.00,4001,,-,-,-,0
201910,07,경기도 시흥시,죽율동,6**,임야,개발제한구역,12m미만,47.00,1183,,-,-,-,0
201910,07,경기도 시흥시,죽율동,6**,임야,개발제한구역,25m미만,100.00,2516,,-,-,-,0
201910,07,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,104.00,1225,지분,-,-,-,0
201910,07,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,172.00,2033,지분,-,-,-,0
201910,04,경기도 시흥시,월곶동,9**,전,개발제한구역,8m미만,764.00,17700,,-,-,-,0
201910,04,경기도 시흥시,정왕동,4**,답,개발제한구역,8m미만,3435.00,40500,,-,-,-,0
201910,04,경기도 시흥시,금이동,산1**,임야,개발제한구역,-,171.00,2340,지분,-,-,-,1
201910,04,경기도 시흥시,월곶동,산1*,임야,개발제한구역,-,49.00,510,지분,-,-,-,0
201910,04,경기도 시흥시,안현동,산3*,임야,개발제한구역,-,991.00,12870,지분,-,-,-,0
201910,04,경기도 시흥시,광석동,산1*,임야,개발제한구역,-,396.00,5268,지분,-,-,-,0
201910,03,경기도 시흥시,산현동,산6*,임야,개발제한구역,8m미만,165.00,1950,지분,-,-,-,0
201910,03,경기도 시흥시,능곡동,산1*,임야,개발제한구역,-,165.29,2450,지분,-,-,-,0
201910,03,경기도 시흥시,월곶동,산5*,임야,개발제한구역,12m미만,330.00,4940,지분,-,-,-,0
201910,03,경기도 시흥시,월곶동,산5*,임야,개발제한구역,12m미만,132.00,1697,지분,-,-,-,0
201910,03,경기도 시흥시,능곡동,산1*,임야,개발제한구역,-,135.54,2009,지분,-,-,-,0
201910,03,경기도 시흥시,월곶동,산5*,임야,개발제한구역,12m미만,66.00,848,지분,-,-,-,0
201910,03,경기도 시흥시,안현동,4**,목장용지,자연녹지지역,-,1130.00,29500,,-,-,-,0
201910,03,경기도 시흥시,안현동,산4*,임야,개발제한구역,8m미만,27.00,500,지분,-,-,-,0
201910,02,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,330.00,4870,지분,-,-,-,0
201910,02,경기도 시흥시,장곡동,9**,종교용지,준주거지역,-,1322.80,242272,,-,-,-,0
201910,02,경기도 시흥시,장현동,산8*,임야,개발제한구역,-,66.00,869,지분,-,-,-,0
201910,02,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,330.00,3910,지분,-,-,-,0
201910,02,경기도 시흥시,군자동,2**,전,개발제한구역,8m미만,66.00,3920,지분,-,-,-,0
201910,02,경기도 시흥시,방산동,산2*,임야,개발제한구역,-,186.20,4399,지분,-,-,-,0
201910,02,경기도 시흥시,방산동,산2*,임야,개발제한구역,-,11.80,281,지분,-,-,-,0
201910,02,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,264.00,3896,지분,-,-,-,0
201910,02,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,201.00,2995,지분,-,-,-,0
201910,02,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,198.00,2760,지분,-,-,-,0
201910,02,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,66.00,950,지분,-,-,-,0
201910,02,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,165.00,2300,지분,-,-,-,0
201910,02,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,66.00,974,지분,-,-,-,0
201910,02,경기도 시흥시,조남동,산1**,임야,개발제한구역,8m미만,165.00,875,지분,-,-,-,0
201910,02,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,66.00,920,지분,-,-,-,0
201910,02,경기도 시흥시,금이동,산1*,임야,개발제한구역,-,100.00,600,지분,-,-,-,1
201910,02,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,33.00,624,지분,-,-,-,0
201910,02,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,39.00,643,지분,-,-,-,0
201910,01,경기도 시흥시,정왕동,산1*,임야,개발제한구역,8m미만,165.00,1661,지분,-,-,-,0
201910,01,경기도 시흥시,안현동,산3*,임야,개발제한구역,-,992.00,12870,지분,-,-,-,0
201910,01,경기도 시흥시,정왕동,산1*,임야,개발제한구역,8m미만,331.00,3356,지분,-,-,-,0
201910,01,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,99.00,1185,지분,-,-,-,0
201910,01,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,99.00,1197,지분,-,-,-,0
201910,01,경기도 시흥시,정왕동,산1*,임야,개발제한구역,8m미만,165.00,1678,지분,-,-,-,0
201910,01,경기도 시흥시,정왕동,2***,대,제1종일반주거지역,25m미만,341.00,31500,,-,-,-,0
201910,01,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,33.00,1245,지분,-,-,-,0
201910,01,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,50.00,1867,지분,-,-,-,0
201910,01,경기도 시흥시,금이동,산2*,임야,개발제한구역,12m미만,110.00,3773,지분,-,-,-,1
201910,01,경기도 시흥시,금이동,산2*,임야,개발제한구역,12m미만,16.00,549,지분,-,-,-,1
201910,01,경기도 시흥시,금이동,산2*,임야,개발제한구역,12m미만,50.00,1715,지분,-,-,-,1
201910,01,경기도 시흥시,금이동,산2*,임야,개발제한구역,12m미만,17.00,595,지분,-,-,-,1
201910,01,경기도 시흥시,금이동,5**,전,자연녹지지역,-,662.00,16550,,-,-,-,1
201910,01,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,165.00,3119,지분,-,-,-,0
201910,01,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,109.00,1767,지분,-,-,-,0
201910,01,경기도 시흥시,포동,3*,대,제1종일반주거지역,8m미만,93.00,4000,,-,-,-,0
201910,01,경기도 시흥시,포동,3*,임야,제1종일반주거지역,8m미만,1.00,300,지분,-,-,-,0
201910,01,경기도 시흥시,포동,산3*,임야,개발제한구역,-,93.00,4000,지분,-,-,-,0
201910,01,경기도 시흥시,계수동,산1**,임야,개발제한구역,-,69.00,2058,지분,-,-,-,0
201910,01,경기도 시흥시,금이동,산1**,임야,개발제한구역,-,33.00,380,지분,-,-,-,1
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,6.80,177,지분,-,-,-,0
201909,30,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,66.00,920,지분,-,-,-,0
201909,30,경기도 시흥시,조남동,산1**,임야,개발제한구역,8m미만,331.00,2900,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,70.00,1750,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,1**,임야,제1종일반주거지역,-,115.00,6500,,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,12.11,350,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,9.43,193,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,1.57,53,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,17.49,525,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,1.57,53,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,4.03,123,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,개발제한구역,-,146.36,200,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,27.22,803,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,자연녹지지역,-,6.11,159,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,1.57,41,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,3.67,165,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,4.71,123,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산1**,임야,개발제한구역,25m미만,165.00,6272,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,331.00,12544,지분,-,-,-,0
201909,30,경기도 시흥시,거모동,산8*,임야,개발제한구역,8m미만,66.00,689,지분,-,-,-,0
201909,30,경기도 시흥시,장곡동,산4*,임야,개발제한구역,-,992.00,13300,지분,-,-,-,0
201909,30,경기도 시흥시,장곡동,산4*,임야,개발제한구역,-,132.23,5160,지분,-,-,-,0
201909,30,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,248.00,4678,지분,-,-,-,0
201909,30,경기도 시흥시,광석동,산1*,임야,개발제한구역,-,99.00,1317,지분,-,-,-,0
201909,30,경기도 시흥시,방산동,산2*,임야,개발제한구역,-,3.90,94,지분,-,-,-,0
201909,30,경기도 시흥시,금이동,산1**,임야,개발제한구역,-,495.87,1400,지분,-,-,-,1
201909,30,경기도 시흥시,금이동,산1**,임야,개발제한구역,-,99.00,1350,지분,-,-,-,1
201909,30,경기도 시흥시,방산동,산2*,임야,개발제한구역,-,62.10,1466,지분,-,-,-,0
201909,30,경기도 시흥시,월곶동,산8*,임야,자연녹지지역,-,1025.00,2300,,-,-,-,0
201909,30,경기도 시흥시,월곶동,산*,임야,제1종일반주거지역,-,15.71,455,지분,-,-,-,0
201909,30,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,66.00,798,지분,-,-,-,0
201909,30,경기도 시흥시,안현동,산3*,임야,개발제한구역,-,99.00,1274,지분,-,-,-,0
201909,29,경기도 시흥시,계수동,5**,임야,개발제한구역,8m미만,66.00,1168,지분,-,-,-,0
201909,29,경기도 시흥시,군자동,2**,전,개발제한구역,8m미만,66.00,3920,지분,-,-,-,0
201909,29,경기도 시흥시,월곶동,9**,답,개발제한구역,8m미만,1021.00,16000,,-,-,-,0
201909,28,경기도 시흥시,조남동,산1**,임야,개발제한구역,8m미만,331.00,3500,지분,-,-,-,0
201909,27,경기도 시흥시,대야동,산1**,임야,개발제한구역,-,181.82,675,지분,-,-,-,0
201909,27,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,46.00,750,지분,-,-,-,0
201909,27,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,16914.00,5200,지분,-,-,-,0
201909,27,경기도 시흥시,금이동,산8*,임야,개발제한구역,-,115.70,1155,지분,-,-,-,1
201909,27,경기도 시흥시,미산동,산4*,임야,개발제한구역,-,82.64,1073,지분,-,-,-,0
201909,27,경기도 시흥시,미산동,산4*,임야,개발제한구역,-,85.95,1115,지분,-,-,-,0
201909,27,경기도 시흥시,월곶동,산1*,임야,개발제한구역,-,165.00,1700,지분,-,-,-,0
201909,27,경기도 시흥시,대야동,산1**,임야,개발제한구역,-,347.11,3077,지분,-,-,-,0
201909,27,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,1110.00,4411,지분,-,-,-,0
201909,27,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,33.00,1254,지분,-,-,-,0
201909,27,경기도 시흥시,안현동,산3*,임야,개발제한구역,8m미만,3.00,13,지분,-,-,-,0
201909,27,경기도 시흥시,능곡동,산1*,임야,개발제한구역,-,69.42,1029,지분,-,-,-,0
201909,27,경기도 시흥시,안현동,산3*,임야,개발제한구역,8m미만,165.00,2124,지분,-,-,-,0
201909,27,경기도 시흥시,능곡동,산1*,임야,개발제한구역,-,350.41,1926,지분,-,-,-,0
201909,27,경기도 시흥시,미산동,산4*,임야,개발제한구역,-,165.28,2145,지분,-,-,-,0
201909,27,경기도 시흥시,과림동,7**,전,자연녹지지역,8m미만,1722.00,81500,,-,-,-,1
201909,27,경기도 시흥시,미산동,산4*,임야,개발제한구역,-,99.16,1287,지분,-,-,-,0
201909,27,경기도 시흥시,죽율동,4**,전,개발제한구역,8m미만,1366.00,41300,,-,-,-,0
201909,27,경기도 시흥시,죽율동,4**,전,개발제한구역,-,1098.00,24900,,-,-,-,0
201909,27,경기도 시흥시,죽율동,4**,묘지,개발제한구역,-,701.00,14173,,-,-,-,0
201909,27,경기도 시흥시,대야동,*,도로,개발제한구역,-,40.00,2000,,-,-,-,0
201909,27,경기도 시흥시,대야동,산1**,임야,개발제한구역,-,115.70,1026,지분,-,-,-,0
201909,27,경기도 시흥시,능곡동,산1*,임야,개발제한구역,-,330.58,4900,지분,-,-,-,0
201909,27,경기도 시흥시,능곡동,산1*,임야,개발제한구역,-,19.83,294,지분,-,-,-,0
201909,26,경기도 시흥시,정왕동,산1*,임야,개발제한구역,8m미만,330.00,3356,지분,-,-,-,0
201909,26,경기도 시흥시,정왕동,산1*,임야,개발제한구역,8m미만,33.00,322,지분,-,-,-,0
201909,26,경기도 시흥시,산현동,산2*,임야,개발제한구역,8m미만,165.00,1996,지분,-,-,-,0
201909,26,경기도 시흥시,금이동,산7*,임야,개발제한구역,-,66.00,858,지분,-,-,-,1
201909,26,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,331.00,12544,지분,-,-,-,0
201909,26,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,66.00,2509,지분,-,-,-,0
